,card_num,date,week_day,time,begin_id,end_id
0,1047220043,1630454400,2.0,424,8.0,150
1,1047220043,1630454400,2.0,1405,5.0,66
2,1047220043,1630540800,3.0,424,8.0,150
3,1047220043,1630540800,3.0,1329,5.0,66
4,1047220043,1630627200,4.0,424,8.0,150
5,1047220043,1630886400,0.0,424,8.0,150
6,1047220043,1630886400,0.0,1405,5.0,66
7,1047220043,1630972800,1.0,424,8.0,150
8,1047220043,1631059200,2.0,424,8.0,150
9,1047220043,1631059200,2.0,1337,42.0,66
10,1047220043,1631145600,3.0,424,8.0,150
11,1047220043,1631145600,3.0,1405,5.0,66
12,1047220043,1631232000,4.0,424,8.0,150
13,1047220043,1631232000,4.0,1405,5.0,66
14,1047220043,1631491200,0.0,424,8.0,150
15,1047220043,1631491200,0.0,1358,5.0,8
16,1047220043,1631491200,0.0,1430,42.0,66
17,1047220043,1631577600,1.0,424,8.0,150
18,1047220043,1631577600,1.0,1405,5.0,66
19,1047220043,1631664000,2.0,424,8.0,150
20,1047220043,1631664000,2.0,1329,5.0,66
21,1047220043,1631750400,3.0,424,8.0,150
22,1047220043,1631750400,3.0,1405,5.0,66
23,1047220043,1631836800,4.0,424,8.0,150
24,1047220043,1633305600,0.0,424,8.0,150
25,1047220043,1633305600,0.0,1405,5.0,66
26,1047220043,1633392000,1.0,424,8.0,150
27,1047220043,1633392000,1.0,1400,5.0,66
28,1233632814,1630454400,2.0,421,5.0,8
29,1233632814,1630454400,2.0,1413,61.0,8
30,1233632814,1630454400,2.0,1422,7.0,171
31,1233632814,1630454400,2.0,1600,24.0,90
32,1233632814,1630540800,3.0,1413,61.0,8
33,1233632814,1630540800,3.0,1422,7.0,171
34,1233632814,1631059200,2.0,1015,5.0,42
35,1233632814,1631059200,2.0,1105,7.0,171
36,1233632814,1631664000,2.0,1436,5.0,11
37,1233632814,1631664000,2.0,1820,7.0,171
38,1233632814,1631836800,4.0,1404,61.0,8
39,1233632814,1631836800,4.0,1430,7.0,171
40,1233632814,1631836800,4.0,1430,7.0,171
41,1233632814,1631923200,5.0,1105,5.0,42
42,1233632814,1631923200,5.0,1130,7.0,171
43,1233632814,1632009600,6.0,1506,291.0,3
44,1233632814,1632528000,5.0,1050,4.0,90
45,1233632814,1633046400,4.0,1510,24.0,90
46,1233632814,1633046400,4.0,1700,7.0,171
47,433699630,1630454400,2.0,425,7.0,191
48,433699630,1630540800,3.0,425,7.0,191
49,433699630,1630540800,3.0,1215,191.0,6
50,433699630,1630540800,3.0,1248,295.0,128
51,433699630,1630972800,1.0,425,7.0,191
52,433699630,1630972800,1.0,1430,191.0,6
53,433699630,1631059200,2.0,1305,136.0,40
54,433699630,1631059200,2.0,1409,90.0,135
55,433699630,1631232000,4.0,947,136.0,40
56,433699630,1631232000,4.0,1044,90.0,128
57,433699630,1631491200,0.0,1430,191.0,6
58,433699630,1631491200,0.0,1503,295.0,128
59,433699630,1631577600,1.0,1430,191.0,6
60,433699630,1631577600,1.0,1503,295.0,128
61,433699630,1631664000,2.0,1250,7.0,191
62,433699630,1632096000,0.0,425,7.0,191
63,433699630,1632182400,1.0,1226,135.0,40
64,433699630,1632182400,1.0,1250,7.0,191
65,433699630,1633305600,0.0,1413,136.0,40
66,574282707,1630454400,2.0,420,173.0,122
67,574282707,1630454400,2.0,1038,122.0,172
68,574282707,1630540800,3.0,2015,173.0,122
69,574282707,1630627200,4.0,650,119.0,172
70,574282707,1630627200,4.0,2015,173.0,122
71,574282707,1630886400,0.0,1205,173.0,120
72,574282707,1630972800,1.0,1205,173.0,122
73,574282707,1631059200,2.0,1205,173.0,122
74,574282707,1631145600,3.0,1205,173.0,121
75,574282707,1631232000,4.0,1205,173.0,120
76,574282707,1631491200,0.0,420,173.0,122
77,574282707,1631491200,0.0,1430,121.0,174
78,574282707,1631491200,0.0,1505,175.0,172
79,574282707,1631577600,1.0,420,173.0,122
80,574282707,1631577600,1.0,1430,121.0,172
81,574282707,1631664000,2.0,420,173.0,122
82,574282707,1631664000,2.0,1430,121.0,172
83,574282707,1631750400,3.0,420,173.0,122
84,574282707,1631750400,3.0,1430,119.0,172
85,574282707,1631836800,4.0,420,173.0,122
86,574282707,1632096000,0.0,2015,173.0,122
87,574282707,1632182400,1.0,650,119.0,8
88,574282707,1632182400,1.0,730,7.0,174
89,574282707,1632700800,0.0,1205,173.0,122
90,574282707,1632787200,1.0,1205,173.0,120
91,574282707,1632873600,2.0,1205,173.0,122
92,574282707,1632960000,3.0,1205,173.0,122
93,574282707,1633046400,4.0,1205,173.0,122
94,574282707,1633305600,0.0,420,173.0,122
95,574282707,1633392000,1.0,420,173.0,122
96,574282707,1633392000,1.0,1430,121.0,6
97,1129118788,1630454400,2.0,421,6.0,13
98,1129118788,1630627200,4.0,703,7.0,13
99,1129118788,1630627200,4.0,1651,12.0,5
100,1129118788,1630972800,1.0,1310,12.0,40
101,1129118788,1631145600,3.0,1306,12.0,47
102,1129118788,1631836800,4.0,421,6.0,12
103,1129118788,1632355200,3.0,1336,12.0,47
104,1129118788,1632441600,4.0,1306,12.0,47
105,1129118788,1632700800,0.0,626,6.0,13
106,1129118788,1632700800,0.0,1651,12.0,5
107,1129118788,1633046400,4.0,656,6.0,13
108,1129118788,1633392000,1.0,1306,12.0,47
109,971160878,1630454400,2.0,421,17.0,21
110,971160878,1630454400,2.0,1306,21.0,301
111,971160878,1630540800,3.0,421,17.0,22
112,971160878,1630540800,3.0,1306,21.0,301
113,971160878,1630627200,4.0,421,17.0,22
114,971160878,1630627200,4.0,1321,21.0,16
115,971160878,1630886400,0.0,440,17.0,22
116,1562999350,1630454400,2.0,430,64.0,417
117,1562999350,1630454400,2.0,1117,65.0,68
118,1562999350,1630540800,3.0,428,64.0,66
119,1562999350,1630540800,3.0,1117,65.0,68
120,1562999350,1630627200,4.0,428,64.0,66
121,1562999350,1630627200,4.0,1050,65.0,68
122,1562999350,1630713600,5.0,2020,64.0,66
123,1562999350,1630800000,6.0,2000,64.0,66
124,1562999350,1630972800,1.0,1609,65.0,68
125,1562999350,1631491200,0.0,544,64.0,417
126,1562999350,1631491200,0.0,1415,65.0,68
127,1562999350,1631577600,1.0,535,64.0,66
128,1562999350,1631577600,1.0,1409,65.0,68
129,1562999350,1631664000,2.0,544,64.0,417
130,1562999350,1631664000,2.0,1430,65.0,68
131,1562999350,1631750400,3.0,535,64.0,66
132,1562999350,1631750400,3.0,1430,65.0,68
133,1562999350,1631836800,4.0,428,64.0,66
134,1562999350,1631923200,5.0,2010,40.0,66
135,1562999350,1632009600,6.0,2010,64.0,66
136,1562999350,1632182400,1.0,535,64.0,66
137,1562999350,1632268800,2.0,1415,65.0,68
138,1562999350,1632355200,3.0,428,64.0,66
139,1562999350,1632355200,3.0,1305,65.0,68
140,1562999350,1632441600,4.0,544,64.0,417
141,1562999350,1632528000,5.0,1514,8.0,47
142,1562999350,1632528000,5.0,2010,64.0,66
143,1562999350,1632614400,6.0,505,65.0,68
144,1562999350,1632614400,6.0,2010,64.0,66
145,1562999350,1632700800,0.0,450,65.0,68
146,1562999350,1632787200,1.0,535,64.0,66
147,1562999350,1632873600,2.0,535,64.0,66
148,1562999350,1632960000,3.0,544,64.0,417
149,1562999350,1632960000,3.0,1422,65.0,68
150,1562999350,1633046400,4.0,535,64.0,66
151,1562999350,1633219200,6.0,2010,64.0,66
152,1562999350,1633392000,1.0,535,64.0,66
153,1562999350,1633392000,1.0,1250,65.0,68
154,1811437938,1630454400,2.0,425,71.0,23
155,1811437938,1630454400,2.0,518,8.0,150
156,1811437938,1630454400,2.0,1529,90.0,70
157,1811437938,1630540800,3.0,430,70.0,23
158,1811437938,1630540800,3.0,518,8.0,150
159,1811437938,1630540800,3.0,1408,149.0,228
160,1811437938,1632096000,0.0,1004,71.0,47
161,1811437938,1632096000,0.0,1020,289.0,259
162,1811437938,1632182400,1.0,1004,71.0,47
163,1811437938,1632182400,1.0,1020,289.0,259
164,1811437938,1632268800,2.0,1004,71.0,47
165,1811437938,1632268800,2.0,1020,289.0,259
166,1811437938,1632355200,3.0,1020,70.0,259
167,1811437938,1632441600,4.0,1020,70.0,259
168,1811437938,1632700800,0.0,425,71.0,23
169,1811437938,1632700800,0.0,518,8.0,150
170,1811437938,1632700800,0.0,1408,149.0,228
171,1811437938,1632787200,1.0,425,71.0,23
172,1811437938,1632787200,1.0,518,8.0,150
173,1811437938,1632873600,2.0,1408,149.0,40
174,1811437938,1632873600,2.0,1414,7.0,46
175,1811437938,1632873600,2.0,1529,48.0,71
176,1811437938,1632960000,3.0,1408,149.0,228
177,1811437938,1633046400,4.0,425,71.0,23
178,1811437938,1633046400,4.0,518,8.0,150
179,1811437938,1633046400,4.0,1408,149.0,228
180,1811437938,1633305600,0.0,1020,70.0,259
181,1811437938,1633392000,1.0,1020,70.0,259
182,711372720,1630454400,2.0,440,294.0,21
183,711372720,1630454400,2.0,1436,20.0,46
184,711372720,1630627200,4.0,440,294.0,21
185,711372720,1630627200,4.0,1420,20.0,126
186,711372720,1630886400,0.0,440,294.0,21
187,711372720,1630886400,0.0,1420,20.0,126
188,711372720,1630972800,1.0,440,294.0,21
189,711372720,1630972800,1.0,1420,20.0,126
190,711372720,1631059200,2.0,440,294.0,21
191,711372720,1631059200,2.0,1420,21.0,126
192,711372720,1631145600,3.0,440,294.0,21
193,711372720,1631145600,3.0,1509,21.0,126
194,711372720,1631232000,4.0,440,294.0,21
195,711372720,1631232000,4.0,1420,20.0,126
196,711372720,1631491200,0.0,440,294.0,21
197,711372720,1631577600,1.0,440,294.0,21
198,711372720,1631577600,1.0,1436,21.0,47
199,711372720,1631664000,2.0,440,294.0,21
200,711372720,1631664000,2.0,1420,20.0,126
201,711372720,1632873600,2.0,501,294.0,21
202,711372720,1632873600,2.0,851,21.0,40
203,711372720,1633305600,0.0,440,294.0,21
204,711372720,1633392000,1.0,440,294.0,21
205,711372720,1633392000,1.0,1420,20.0,126
206,782657078,1630454400,2.0,430,417.0,23
207,782657078,1630454400,2.0,1149,7.0,126
208,782657078,1630454400,2.0,1210,291.0,66
209,782657078,1630540800,3.0,450,103.0,9
210,782657078,1630540800,3.0,1200,42.0,66
211,782657078,1630627200,4.0,430,417.0,23
212,782657078,1630627200,4.0,1214,40.0,103
213,782657078,1630886400,0.0,450,417.0,9
214,782657078,1630886400,0.0,1350,42.0,66
215,782657078,1630972800,1.0,430,417.0,23
216,782657078,1630972800,1.0,1319,41.0,65
217,782657078,1631059200,2.0,430,417.0,23
218,782657078,1631059200,2.0,1400,41.0,103
219,782657078,1631145600,3.0,1235,41.0,103
220,782657078,1631232000,4.0,450,417.0,9
221,782657078,1631232000,4.0,1310,42.0,66
222,782657078,1631318400,5.0,430,417.0,23
223,782657078,1631318400,5.0,1400,42.0,417
224,782657078,1631491200,0.0,450,417.0,9
225,782657078,1631577600,1.0,1215,42.0,66
226,782657078,1631664000,2.0,450,103.0,9
227,782657078,1631664000,2.0,1214,41.0,103
228,782657078,1631750400,3.0,1210,8.0,258
229,782657078,1631750400,3.0,1429,291.0,103
230,782657078,1631836800,4.0,450,417.0,9
231,782657078,1631836800,4.0,1235,41.0,103
232,782657078,1631923200,5.0,1410,42.0,66
233,782657078,1632096000,0.0,450,417.0,9
234,782657078,1632096000,0.0,1224,41.0,48
235,782657078,1632096000,0.0,1300,7.0,66
236,782657078,1632182400,1.0,450,417.0,9
237,782657078,1632182400,1.0,1200,42.0,66
238,782657078,1632268800,2.0,450,417.0,9
239,782657078,1632268800,2.0,1305,42.0,66
240,782657078,1632355200,3.0,430,417.0,23
241,782657078,1632355200,3.0,1145,41.0,103
242,782657078,1632441600,4.0,430,417.0,23
243,782657078,1632441600,4.0,1319,42.0,65
244,782657078,1632528000,5.0,450,417.0,9
245,782657078,1632528000,5.0,1514,42.0,103
246,782657078,1632700800,0.0,450,417.0,9
247,782657078,1632700800,0.0,1305,42.0,66
248,782657078,1632787200,1.0,430,417.0,23
249,782657078,1632787200,1.0,1214,41.0,103
250,782657078,1632873600,2.0,430,417.0,23
251,782657078,1632873600,2.0,947,8.0,201
252,782657078,1632873600,2.0,1214,291.0,103
253,782657078,1632960000,3.0,450,417.0,9
254,782657078,1632960000,3.0,1314,8.0,47
255,782657078,1632960000,3.0,1429,47.0,103
256,782657078,1633046400,4.0,450,417.0,9
257,782657078,1633046400,4.0,1319,42.0,65
258,782657078,1633132800,5.0,430,417.0,23
259,782657078,1633132800,5.0,1319,42.0,65
260,782657078,1633392000,1.0,430,417.0,23
261,782657078,1633392000,1.0,1400,41.0,103
262,712645077,1630454400,2.0,430,417.0,23
263,712645077,1630454400,2.0,454,41.0,377
264,712645077,1630454400,2.0,1405,42.0,66
265,712645077,1630540800,3.0,430,417.0,23
266,712645077,1630540800,3.0,454,41.0,377
267,712645077,1630540800,3.0,1413,61.0,8
268,712645077,1630540800,3.0,1430,7.0,66
269,712645077,1630627200,4.0,430,103.0,23
270,712645077,1630627200,4.0,454,41.0,377
271,712645077,1630627200,4.0,1410,42.0,66
272,712645077,1630713600,5.0,1710,64.0,6
273,712645077,1630713600,5.0,1925,42.0,417
274,712645077,1630886400,0.0,430,417.0,23
275,712645077,1630886400,0.0,454,41.0,377
276,712645077,1630886400,0.0,1349,377.0,8
277,712645077,1630886400,0.0,1405,7.0,66
278,712645077,1630972800,1.0,430,417.0,23
279,712645077,1630972800,1.0,454,41.0,377
280,712645077,1630972800,1.0,1404,377.0,8
281,712645077,1630972800,1.0,1520,7.0,66
282,712645077,1631059200,2.0,430,417.0,23
283,712645077,1631059200,2.0,1349,377.0,8
284,712645077,1631059200,2.0,1405,7.0,66
285,712645077,1631145600,3.0,430,417.0,23
286,712645077,1631145600,3.0,454,40.0,377
287,712645077,1631145600,3.0,1410,42.0,66
288,712645077,1631232000,4.0,454,40.0,377
289,712645077,1631664000,2.0,430,103.0,23
290,712645077,1631664000,2.0,454,40.0,377
291,712645077,1631664000,2.0,1413,61.0,8
292,712645077,1631664000,2.0,1430,7.0,66
293,1032613942,1630454400,2.0,440,24.0,21
294,1032613942,1630454400,2.0,1251,20.0,47
295,1032613942,1630454400,2.0,1321,41.0,24
296,1032613942,1630540800,3.0,440,24.0,21
297,1032613942,1630540800,3.0,1406,20.0,24
298,1032613942,1630627200,4.0,440,24.0,21
299,1032613942,1630627200,4.0,1420,20.0,23
300,1032613942,1630627200,4.0,1410,41.0,24
301,1032613942,1630627200,4.0,1806,24.0,dworzec autobusowy 5
302,1032613942,1630886400,0.0,2103,24.0,21
303,1032613942,1630972800,1.0,615,20.0,126
304,1032613942,1630972800,1.0,537,63.0,dworzec autobusowy a
305,1032613942,1630972800,1.0,1201,24.0,21
306,1032613942,1630972800,1.0,2103,24.0,21
307,1032613942,1631059200,2.0,615,21.0,126
308,1032613942,1631059200,2.0,606,291.0,24
309,1032613942,1631059200,2.0,2040,24.0,21
310,1032613942,1631145600,3.0,615,20.0,126
311,1032613942,1631145600,3.0,537,289.0,dworzec autobusowy a
312,1032613942,1631145600,3.0,1201,24.0,10
313,1032613942,1631145600,3.0,2103,24.0,21
314,1032613942,1631232000,4.0,615,20.0,126
315,1032613942,1631232000,4.0,605,291.0,dworzec autobusowy a
316,1032613942,1631232000,4.0,2103,24.0,21
317,1032613942,1631318400,5.0,551,20.0,24
318,1032613942,1631491200,0.0,1205,5.0,64
319,1032613942,1631491200,0.0,1221,42.0,21
320,1032613942,1631577600,1.0,1240,24.0,21
321,1032613942,1631577600,1.0,2136,20.0,24
322,1032613942,1631664000,2.0,2156,20.0,3
323,1032613942,1631750400,3.0,1240,24.0,21
324,1032613942,1631750400,3.0,2136,20.0,24
325,1032613942,1631836800,4.0,1231,24.0,21
326,1032613942,1631836800,4.0,2136,20.0,24
327,1032613942,1632096000,0.0,440,24.0,21
328,1032613942,1632096000,0.0,1351,20.0,24
329,1032613942,1632182400,1.0,440,24.0,21
330,1032613942,1632182400,1.0,1420,20.0,126
331,1032613942,1632182400,1.0,1436,291.0,24
332,1032613942,1632268800,2.0,440,24.0,21
333,1032613942,1632355200,3.0,440,24.0,21
334,1032613942,1632355200,3.0,1251,20.0,3
335,1032613942,1632441600,4.0,440,24.0,21
336,1032613942,1632441600,4.0,1351,20.0,3
337,1032613942,1632528000,5.0,2007,24.0,21
338,1032613942,1632614400,6.0,551,20.0,24
339,1032613942,1632700800,0.0,440,24.0,21
340,1032613942,1632700800,0.0,1406,20.0,47
341,1032613942,1632700800,0.0,1342,289.0,dworzec autobusowy a
342,1032613942,1632787200,1.0,1251,4.0,133
343,1032613942,1632787200,1.0,1410,133.0,46
344,1032613942,1632960000,3.0,1323,45.0,24
345,1032613942,1633046400,4.0,440,24.0,21
346,1032613942,1633046400,4.0,1406,20.0,24
347,1032613942,1633219200,6.0,1836,24.0,80
348,1032613942,1633305600,0.0,636,24.0,107
349,1032613942,1633305600,0.0,844,81.0,47
350,1032613942,1633392000,1.0,636,24.0,107
351,1032613942,1633392000,1.0,844,81.0,47
352,1032613942,1633392000,1.0,1251,4.0,349
353,2090862268,1630454400,2.0,444,90.0,22
354,2090862268,1630454400,2.0,1436,20.0,47
355,2090862268,1630540800,3.0,444,90.0,22
356,2090862268,1630540800,3.0,1536,22.0,47
357,2090862268,1630627200,4.0,444,90.0,22
358,2090862268,1632700800,0.0,444,90.0,22
359,2090862268,1632700800,0.0,1436,20.0,23
360,2090862268,1632787200,1.0,444,90.0,22
361,2090862268,1632787200,1.0,1436,20.0,291
362,2090862268,1632960000,3.0,1546,22.0,23
363,2090862268,1633046400,4.0,444,90.0,22
364,2090862268,1633046400,4.0,1436,20.0,47
365,2090862268,1633305600,0.0,444,90.0,22
366,2090862268,1633305600,0.0,1436,20.0,43
367,2090862268,1633392000,1.0,444,90.0,22
368,2090862268,1633392000,1.0,1436,20.0,23
369,311877013,1630454400,2.0,430,102.0,70
370,311877013,1630454400,2.0,1415,220.0,103
371,311877013,1630540800,3.0,430,102.0,70
372,311877013,1630713600,5.0,754,102.0,47
373,311877013,1630713600,5.0,1111,127.0,40
374,311877013,1630713600,5.0,1145,40.0,101
375,311877013,1630713600,5.0,1145,40.0,101
376,311877013,1630972800,1.0,1430,65.0,7
377,311877013,1630972800,1.0,1417,426.0,43
378,311877013,1630972800,1.0,1525,45.0,126
379,311877013,1630972800,1.0,1525,45.0,126
380,311877013,1630972800,1.0,1534,291.0,101
381,311877013,1631059200,2.0,1503,90.0,135
382,311877013,1631059200,2.0,1610,127.0,7
383,311877013,1631059200,2.0,1709,291.0,101
384,311877013,1631145600,3.0,1417,41.0,43
385,311877013,1631145600,3.0,1533,45.0,126
386,311877013,1631145600,3.0,1555,23.0,101
387,311877013,1631318400,5.0,939,102.0,23
388,311877013,1631318400,5.0,1925,40.0,101
389,311877013,1631491200,0.0,430,102.0,70
390,311877013,1631491200,0.0,1405,121.0,344
391,311877013,1631491200,0.0,1503,45.0,199
392,311877013,1631491200,0.0,1533,128.0,40
393,311877013,1631491200,0.0,1709,291.0,101
394,311877013,1631577600,1.0,430,102.0,70
395,311877013,1631577600,1.0,1415,220.0,103
396,311877013,1631664000,2.0,430,102.0,70
397,311877013,1631664000,2.0,1405,121.0,344
398,311877013,1631664000,2.0,1447,45.0,23
399,311877013,1631664000,2.0,1534,42.0,101
400,311877013,1631750400,3.0,430,102.0,70
401,311877013,1631750400,3.0,1413,40.0,43
402,311877013,1631750400,3.0,1525,45.0,23
403,311877013,1631750400,3.0,1520,42.0,66
404,311877013,1631750400,3.0,1520,42.0,66
405,311877013,1631750400,3.0,1555,65.0,101
406,311877013,1631750400,3.0,1555,65.0,101
407,311877013,1631836800,4.0,430,102.0,70
408,311877013,1631836800,4.0,1415,220.0,103
409,311877013,1631923200,5.0,829,90.0,135
410,311877013,1631923200,5.0,952,127.0,40
411,311877013,1632096000,0.0,430,102.0,70
412,311877013,1632096000,0.0,1415,220.0,103
413,311877013,1632182400,1.0,430,102.0,70
414,311877013,1632182400,1.0,1447,45.0,201
415,311877013,1632182400,1.0,1534,291.0,101
416,311877013,1632268800,2.0,430,102.0,70
417,311877013,1632268800,2.0,1417,426.0,43
418,311877013,1632268800,2.0,1547,45.0,90
419,311877013,1632268800,2.0,1555,23.0,102
420,311877013,1632355200,3.0,430,102.0,70
421,311877013,1632355200,3.0,1417,426.0,43
422,311877013,1632355200,3.0,1515,45.0,9
423,311877013,1632355200,3.0,1555,42.0,101
424,311877013,1632441600,4.0,430,102.0,70
425,311877013,1632441600,4.0,1415,220.0,103
426,311877013,1632700800,0.0,430,102.0,70
427,311877013,1632700800,0.0,1417,426.0,43
428,311877013,1632700800,0.0,1525,45.0,126
429,311877013,1632700800,0.0,1555,40.0,101
430,311877013,1632787200,1.0,430,102.0,70
431,311877013,1632787200,1.0,1405,121.0,344
432,311877013,1632787200,1.0,1415,45.0,126
433,311877013,1632787200,1.0,1534,291.0,101
434,311877013,1632873600,2.0,430,102.0,70
435,311877013,1632873600,2.0,1417,426.0,43
436,311877013,1632873600,2.0,1515,45.0,126
437,326367556,1630454400,2.0,446,22.0,291
438,326367556,1630454400,2.0,821,289.0,22
439,326367556,1630540800,3.0,446,22.0,291
440,326367556,1630540800,3.0,905,291.0,22
441,326367556,1630627200,4.0,446,22.0,291
442,326367556,1630627200,4.0,910,90.0,22
443,326367556,1630886400,0.0,446,22.0,291
444,326367556,1630886400,0.0,900,90.0,22
445,326367556,1630972800,1.0,446,22.0,291
446,326367556,1630972800,1.0,840,90.0,22
447,326367556,1631059200,2.0,446,22.0,291
448,326367556,1631059200,2.0,840,90.0,22
449,326367556,1631145600,3.0,446,22.0,291
450,326367556,1631145600,3.0,800,90.0,22
451,326367556,1631232000,4.0,446,22.0,291
452,326367556,1631232000,4.0,840,90.0,22
453,326367556,1631318400,5.0,451,22.0,291
454,326367556,1631318400,5.0,905,291.0,22
455,326367556,1631318400,5.0,1306,22.0,47
456,326367556,1631318400,5.0,1505,90.0,22
457,326367556,1631404800,6.0,551,21.0,291
458,326367556,1631404800,6.0,1003,291.0,22
459,326367556,1631491200,0.0,446,22.0,291
460,326367556,1631664000,2.0,840,90.0,22
461,326367556,1631750400,3.0,446,22.0,291
462,326367556,1631750400,3.0,840,90.0,22
463,326367556,1631836800,4.0,446,22.0,291
464,326367556,1631836800,4.0,840,90.0,22
465,326367556,1631923200,5.0,451,22.0,291
466,326367556,1631923200,5.0,905,291.0,22
467,326367556,1632009600,6.0,551,21.0,291
468,326367556,1632009600,6.0,1003,291.0,22
469,326367556,1632096000,0.0,446,22.0,291
470,326367556,1632096000,0.0,1000,90.0,22
471,326367556,1632182400,1.0,446,22.0,291
472,326367556,1632182400,1.0,821,289.0,22
473,326367556,1632528000,5.0,451,22.0,291
474,326367556,1632528000,5.0,910,90.0,22
475,326367556,1632614400,6.0,451,21.0,291
476,326367556,1632614400,6.0,910,90.0,21
477,326367556,1632700800,0.0,446,22.0,291
478,326367556,1632700800,0.0,800,90.0,22
479,326367556,1632873600,2.0,640,90.0,22
480,326367556,1632960000,3.0,800,90.0,22
481,326367556,1633046400,4.0,446,22.0,291
482,326367556,1633046400,4.0,900,90.0,22
483,326367556,1633132800,5.0,451,22.0,291
484,326367556,1633132800,5.0,950,90.0,22
485,326367556,1633219200,6.0,451,21.0,291
486,326367556,1633219200,6.0,910,90.0,22
487,1918603466,1630454400,2.0,446,22.0,107
488,1918603466,1630454400,2.0,1700,81.0,22
489,1918603466,1630540800,3.0,1136,21.0,47
490,1918603466,1630540800,3.0,1220,7.0,22
491,1918603466,1630627200,4.0,446,22.0,107
492,1918603466,1630627200,4.0,1600,81.0,22
493,1918603466,1630713600,5.0,451,22.0,107
494,1918603466,1630713600,5.0,1538,81.0,22
495,1918603466,1630886400,0.0,446,22.0,107
496,1918603466,1630886400,0.0,1630,81.0,22
497,1918603466,1631059200,2.0,446,22.0,107
498,1918603466,1631059200,2.0,1801,3.0,22
499,1918603466,1631232000,4.0,1006,21.0,47
500,1918603466,1631232000,4.0,1201,7.0,22
501,1918603466,1631318400,5.0,451,22.0,107
502,1918603466,1631318400,5.0,1607,81.0,22
503,1918603466,1631491200,0.0,446,22.0,107
504,1918603466,1631491200,0.0,1700,81.0,22
505,1918603466,1631664000,2.0,446,22.0,107
506,1918603466,1631664000,2.0,1700,81.0,22
507,1918603466,1631836800,4.0,446,22.0,107
508,1918603466,1631836800,4.0,1700,81.0,22
509,1918603466,1631923200,5.0,451,22.0,107
510,1918603466,1631923200,5.0,1538,81.0,22
511,1918603466,1632096000,0.0,446,22.0,107
512,1918603466,1632096000,0.0,1700,81.0,22
513,1918603466,1632182400,1.0,951,22.0,11
514,1918603466,1632182400,1.0,1036,12.0,23
515,1918603466,1632182400,1.0,1036,12.0,23
516,1918603466,1632182400,1.0,1210,127.0,22
517,1918603466,1632182400,1.0,1210,127.0,22
518,1918603466,1632268800,2.0,446,22.0,107
519,1918603466,1632268800,2.0,1700,81.0,22
520,1918603466,1632355200,3.0,446,22.0,107
521,1918603466,1632355200,3.0,446,22.0,107
522,1918603466,1632355200,3.0,1700,81.0,22
523,1918603466,1632441600,4.0,1044,21.0,197
524,1918603466,1632441600,4.0,1045,197.0,22
525,1918603466,1632441600,4.0,1045,197.0,22
526,1918603466,1632528000,5.0,451,22.0,107
527,1918603466,1632528000,5.0,1607,81.0,22
528,1918603466,1632614400,6.0,551,21.0,43
529,1918603466,1632787200,1.0,951,22.0,16
530,1918603466,1632873600,2.0,936,22.0,47
531,1918603466,1632873600,2.0,1131,7.0,22
532,1918603466,1632873600,2.0,1131,7.0,22
533,1918603466,1633046400,4.0,446,22.0,107
534,1918603466,1633046400,4.0,1728,81.0,22
535,1918603466,1633132800,5.0,451,22.0,107
536,1918603466,1633132800,5.0,1607,81.0,22
537,1918603466,1633305600,0.0,446,22.0,107
538,1918603466,1633305600,0.0,1801,3.0,22
539,482870460,1630454400,2.0,446,22.0,47
540,1375919509,1630454400,2.0,446,22.0,46
541,1375919509,1630454400,2.0,1400,40.0,22
542,1375919509,1630540800,3.0,446,22.0,23
543,1375919509,1630540800,3.0,1400,40.0,22
544,1375919509,1630886400,0.0,446,22.0,23
545,1375919509,1630972800,1.0,446,22.0,23
546,1375919509,1630972800,1.0,1400,40.0,22
547,1375919509,1631059200,2.0,726,21.0,24
548,1375919509,1631059200,2.0,1400,40.0,22
549,1375919509,1631145600,3.0,446,22.0,23
550,1375919509,1631491200,0.0,446,22.0,23
551,1375919509,1631491200,0.0,1400,294.0,22
552,1375919509,1631577600,1.0,446,22.0,10
553,1375919509,1631577600,1.0,1358,2.0,22
554,1375919509,1632096000,0.0,446,22.0,10
555,1375919509,1632096000,0.0,1358,2.0,22
556,1375919509,1632182400,1.0,446,22.0,10
557,1375919509,1632182400,1.0,1358,2.0,22
558,1375919509,1632268800,2.0,446,22.0,10
559,1375919509,1632268800,2.0,1358,2.0,21
560,1375919509,1632355200,3.0,446,22.0,10
561,1375919509,1632355200,3.0,1358,2.0,288
562,1375919509,1632441600,4.0,446,22.0,10
563,1375919509,1632441600,4.0,1358,2.0,22
564,1375919509,1632787200,1.0,446,22.0,10
565,1375919509,1632787200,1.0,1350,2.0,22
566,1375919509,1632873600,2.0,446,22.0,10
567,1375919509,1632873600,2.0,1358,2.0,368
568,1375919509,1633046400,4.0,1620,22.0,65
569,1375919509,1633305600,0.0,446,22.0,10
570,1375919509,1633305600,0.0,1358,2.0,368
571,1375919509,1633392000,1.0,446,22.0,10
572,1375919509,1633392000,1.0,1358,2.0,288
573,2091649468,1630454400,2.0,446,22.0,46
574,2091649468,1630454400,2.0,1400,40.0,22
575,2091649468,1630540800,3.0,446,22.0,23
576,2091649468,1630540800,3.0,1400,40.0,22
577,2091649468,1630972800,1.0,446,22.0,23
578,2091649468,1630972800,1.0,1400,40.0,22
